"qudtUri","qudtLabel","qudtDimensionVector","qudtConversionMultiplier","nonLatexDescription","latexDescription"
"http://qudt.org/vocab/unit/BBL_US_DRY","Dry Barrel (US)","http://qudt.org/vocab/dimensionvector/A0E0L3I0M0H0T0D0",0.1156281989625,"non SI-conform unit of the volume in the USA which applies to a resolution from 1912: 1 dry barrel (US) equals approximately to 115.63 litre",NA
"http://qudt.org/vocab/unit/BBL_US_PET","Barrel (us Petroleum)","http://qudt.org/vocab/dimensionvector/A0E0L3I0M0H0T0D0",0.1589873,"unit of the volume barrel (US petroleum) for crude oil according to the Anglo-American system of units",NA
"http://qudt.org/vocab/unit/BBL_US_PET-PER-HR","Barrel (us Petroleum) per Hour","http://qudt.org/vocab/dimensionvector/A0E0L3I0M0H0T-1D0",4.416313888888e-05,"unit of the volume barrel (US petroleum) for crude oil according to the Anglo-American system of units divided by the unit hour",NA
"http://qudt.org/vocab/unit/BBL_US_PET-PER-SEC","Barrel (us Petroleum) per Second","http://qudt.org/vocab/dimensionvector/A0E0L3I0M0H0T-1D0",0.1589873,"unit of the volume barrel (US petroleum) for crude oil according to the Anglo-American system of units divided by the SI base unit second",NA
"http://qudt.org/vocab/unit/BEAT","Beat","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1",1,"Usually used in the context of heart beats. A heart beat is a single contraction of the heart muscle,
  which pumps blood through the circulatory system. The heart rate is the number of heart beats
  per unit of time, typically measured in beats per minute (bpm). A normal resting 
  heart rate for adults ranges from 60 to 100 beats per minute.",NA
"http://qudt.org/vocab/unit/BEAT-PER-MIN","Beat per Minute","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T-1D0",0.0166666666666667,NA,"""Heart Beat per Minute"" is a unit for  'Heart Rate' expressed as $BPM$."
"http://qudt.org/vocab/unit/BFT","Beaufort","http://qudt.org/vocab/dimensionvector/A0E0L1I0M0H0T-1D0",0,"unit for classification of winds according to their speed, developed by Sir Francis Beaufort as measure for the over-all behaviour of a ship's sail at different wind speeds",NA
"http://qudt.org/vocab/unit/BILLION_Long","Billion (Long Scale)","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1",1e+12,"Counting unit for a count of one billion according to the long scale, defined as one million million on the long scale",NA
"http://qudt.org/vocab/unit/BILLION_Short","Billion (Short Scale)","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1",1e+09,"Counting unit for a count of one billion according to the short scale, defined as one thousand million on the short scale. This is now the most common sense of the word in all varieties of English.",NA
"http://qudt.org/vocab/unit/BIOT","Biot","http://qudt.org/vocab/dimensionvector/A0E1L0I0M0H0T0D0",10,"""Biot"" is another name for the abampere (aA), which is the basic electromagnetic unit of electric current in the emu-cgs (centimeter-gram-second) system of units. It is called after a French physicist, astronomer, and mathematician Jean-Baptiste Biot. One abampere is equal to ten amperes in the SI system of units. One abampere is the current, which produces a force of 2 dyne/cm between two infinitively long parallel wires that are 1 cm apart.",NA
"http://qudt.org/vocab/unit/BIT","Bit","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1",0.693147180559945,"In information theory, a bit is the amount of information that, on average, can be stored in a discrete bit. It is thus the amount of information carried by a choice between two equally likely outcomes. One bit corresponds to about 0.693 nats (ln(2)), or 0.301 hartleys (log10(2)).",NA
"http://qudt.org/vocab/unit/BIT-PER-M","Bit per Meter","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M0H0T0D0",0.693147180559945,"unit bit divided by the SI base unit metre",NA
"http://qudt.org/vocab/unit/BIT-PER-M2","Bit per Square Meter","http://qudt.org/vocab/dimensionvector/A0E0L-2I0M0H0T0D0",0.693147180559945,"unit bit divided by the power of the SI base unit metre with the exponent 2",NA
"http://qudt.org/vocab/unit/BIT-PER-M3","Bit per Cubic Meter","http://qudt.org/vocab/dimensionvector/A0E0L-3I0M0H0T0D0",0.693147180559945,"unit bit divided by the power of the SI base unit metre with the exponent 3",NA
"http://qudt.org/vocab/unit/BIT-PER-SEC","Bit per Second","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T-1D0",0.693147180559945,"A bit per second (B/s) is a unit of data transfer rate equal to 1 bits per second.",NA
"http://qudt.org/vocab/unit/BQ","Бекерел","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T-1D0",1,NA,"
  The $\textit{Becquerel}$ is the SI derived unit of activity, usually meaning radioactivity.
  Radioactivity is caused when atoms disintegrate, ejecting energetic particles. 
  One becquerel is the radiation caused by one disintegration per second; 
  this is equivalent to about $27.0270 \text{picocuries (pCi)}$. 
  The unit is named for a French physicist, Antoine-Henri Becquerel (1852-1908), 
  the discoverer of radioactivity. 
  Note: both the becquerel and the hertz are basically defined as one event per second, 
  yet they measure different things. 
  The hertz is used to measure the rates of events that happen periodically in a fixed and definite cycle. 
  The becquerel is used to measure the rates of events that happen sporadically and unpredictably, 
  not in a definite cycle.
"
"http://qudt.org/vocab/unit/BQ-PER-KiloGM","Becquerel par Kilogramme","http://qudt.org/vocab/dimensionvector/A0E0L0I0M-1H0T-1D0",1,NA,"The only unit in the category of Specific radioactivity. It is also known as becquerels per kilogram, becquerel/kilogram. This unit is commonly used in the SI unit system. Becquerel Per Kilogram (Bq/kg) has a dimension of $M{-1}T{-1}$ where $M$ is mass, and $T$ is time. It essentially the same as the corresponding standard SI unit $/kg/s$."
"http://qudt.org/vocab/unit/BQ-PER-L","Becquerel per Liter","http://qudt.org/vocab/dimensionvector/A0E0L-3I0M0H0T-1D0",1000,NA,NA
"http://qudt.org/vocab/unit/BQ-PER-M2","Becquerel per Square Meter","http://qudt.org/vocab/dimensionvector/A0E0L-2I0M0H0T-1D0",1,NA,NA
"http://qudt.org/vocab/unit/BQ-PER-M3","Becquerel per Cubic Meter","http://qudt.org/vocab/dimensionvector/A0E0L-3I0M0H0T-1D0",1,NA,"Becquerel Per Cubic Meter ($Bq/m3$) is a unit in the category of Radioactivity concentration. It is also known as becquerels per cubic meter, becquerel per cubic metre, becquerels per cubic metre, becquerel/cubic inch. This unit is commonly used in the SI unit system. Becquerel Per Cubic Meter (Bq/m3) has a dimension of $L{-3}T{-1}$ where $L$ is length, and $T$ is time. It essentially the same as the corresponding standard SI unit $/s\cdot m{3}$."
"http://qudt.org/vocab/unit/BQ-SEC-PER-M3","Becquerel Second per Cubic Meter","http://qudt.org/vocab/dimensionvector/A0E0L-3I0M0H0T0D0",1,NA,NA
"http://qudt.org/vocab/unit/BREATH","Breath","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1",1,NA,NA
"http://qudt.org/vocab/unit/BREATH-PER-MIN","Breath per Minute","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T-1D0",0.0166666666666667,"A unit of respiratory rate.",NA
"http://qudt.org/vocab/unit/BREWSTER","Brewster","http://qudt.org/vocab/dimensionvector/A0E0L1I0M-1H0T2D0",1e-12,"The brewster (B) is a non-SI unit used to measure the susceptibility of a material to photoelasticity, or the value of the stress-optic coefficient of the material. The unit has dimensions reciprocal to those of stress. One brewster is defined to be equal to 10^-12 square metres per newton (m^2/N or 1/Pa) or 10^-13 square centimetres per dyne (cm^2/dyn). The unit is named after David Brewster, who discovered stress-induced birefringence in 1816.",NA
"http://qudt.org/vocab/unit/BTU_39DEG_F","British Thermal Unit (39 °F)","http://qudt.org/vocab/dimensionvector/A0E0L2I0M1H0T-2D0",1059.67,"unit of heat energy according to the Imperial system of units in a reference temperature of 39 °F",NA
"http://qudt.org/vocab/unit/BTU_59DEG_F","British Thermal Unit (59 °F)","http://qudt.org/vocab/dimensionvector/A0E0L2I0M1H0T-2D0",1054.8,"unit of heat energy according to the Imperial system of units in a reference temperature of 59 °F",NA
"http://qudt.org/vocab/unit/BTU_60DEG_F","British Thermal Unit (60 °F)","http://qudt.org/vocab/dimensionvector/A0E0L2I0M1H0T-2D0",1054.68,"unit of head energy according to the Imperial system of units at a reference temperature of 60 °F",NA
"http://qudt.org/vocab/unit/BTU_IT","British Thermal Unit (international Definition)","http://qudt.org/vocab/dimensionvector/A0E0L2I0M1H0T-2D0",1055.05585262,NA,"$\textit{British Thermal Unit}$ (BTU or Btu) is a traditional unit of energy equal to about $1.0550558526 \textit{ kilojoule}$. 
  It is approximately the amount of energy needed to heat 1 pound (0.454 kg) of water from $39^{\circ}{F}$ to $40^{\circ}{F}$ . 
  The unit is most often used in the power, steam generation, heating and air conditioning industries. 
  In scientific contexts the BTU has largely been replaced by the SI unit of energy, the $joule$, though it may be used as a measure of agricultural energy production (BTU/kg). 
  It is still used unofficially in metric English-speaking countries (such as Canada), and remains the standard unit of classification for air conditioning units manufactured and sold in many non-English-speaking metric countries.
"
"http://qudt.org/vocab/unit/BTU_IT-FT","British Thermal Unit (international Definition) Foot","http://qudt.org/vocab/dimensionvector/A0E0L3I0M1H0T-2D0",321.581023878576,NA,"${\bf BTU_{IT} \, Foot}$ is an Imperial unit for $\textit{Thermal Energy Length}$ expressed as $Btu-ft$."
"http://qudt.org/vocab/unit/BTU_IT-FT-PER-FT2-HR-DEG_F","British Thermal Unit (international Definition) Foot per Square Foot Hour Degree Fahrenheit","http://qudt.org/vocab/dimensionvector/A0E0L1I0M1H-1T-3D0",1.73073466637139,NA,"
  A $BTU_{IT}$, $\italic{Foot per Square Foot Hour Degree Fahrenheit}$ is an Imperial unit for 'Thermal Conductivity',
   expressed as $Btu_{it} \cdot ft/(h \cdot ft^2  \cdot degF)$.
"
"http://qudt.org/vocab/unit/BTU_IT-IN","British Thermal Unit (international Definition) Inch","http://qudt.org/vocab/dimensionvector/A0E0L3I0M1H0T-2D0",26.798418656548,NA,"
  ${\bf BTU \, Inch}$ is an Imperial unit for 'Thermal Energy Length' expressed as $Btu-in$.
"
"http://qudt.org/vocab/unit/BTU_IT-IN-PER-FT2-HR-DEG_F","British Thermal Unit (international Definition) Inch per Square Foot Hour Degree Fahrenheit","http://qudt.org/vocab/dimensionvector/A0E0L1I0M1H-1T-3D0",0.144227888864283,NA,"
  $BTU_{th}$ Inch per Square Foot Hour Degree Fahrenheit is an Imperial unit for 'Thermal Conductivity' expressed as $Btu_{it}-in/(h-ft^{2}-degF)$.
  An International British thermal unit inch per second per square foot per degree Fahrenheit is a unit of thermal conductivity in the US Customary Units and British Imperial Units. 
  $1\,Btu_{it} \cdot in/(h \cdot ft^{2} \cdot degF)$ shows that one thermochemical BTU of heat per one hour moves through one square foot of material, which is one foot thick due to a temperature difference of one degree Fahrenheit.
"
"http://qudt.org/vocab/unit/BTU_IT-IN-PER-FT2-SEC-DEG_F","British Thermal Unit (international Definition) Inch per Square Foot Second Degree Fahrenheit","http://qudt.org/vocab/dimensionvector/A0E0L1I0M1H-1T-3D0",519.220399911417,NA,"The unit $BTU_{IT}$, Inch per Square Foot Second Degree Fahrenheit, is an Imperial unit for 'Thermal Conductivity' expressed as $Btu_{it}-in/(ft^{2}-s-degF)$."
"http://qudt.org/vocab/unit/BTU_IT-IN-PER-HR-FT2-DEG_F","British Thermal Unit (international Definition) Inch per Hour Square Foot Degree Fahrenheit","http://qudt.org/vocab/dimensionvector/A0E0L1I0M1H-1T-3D0",0.144227888864283,"unit of the thermal conductivity according to the Imperial system of units",NA
"http://qudt.org/vocab/unit/BTU_IT-IN-PER-SEC-FT2-DEG_F","British Thermal Unit (international Definition) Inch per Second Square Foot Degree Fahrenheit","http://qudt.org/vocab/dimensionvector/A0E0L1I0M1H-1T-3D0",519.220399911417,"unit of the thermal conductivity according to the Imperial system of units",NA
"http://qudt.org/vocab/unit/BTU_IT-PER-DEG_F","British Thermal Unit (international Definition) per Degree Fahrenheit","http://qudt.org/vocab/dimensionvector/A0E0L2I0M1H-1T-2D0",1899.100534716,NA,"$\textit{British Thermal Unit (IT) Per Fahrenheit Degree}$ ($Btu (IT)/^\circ F$) is a measure of heat capacity. 
  It can be converted to the corresponding standard SI unit $J/K$ by multiplying its value by a factor of $1899.10534$.
"
"http://qudt.org/vocab/unit/BTU_IT-PER-DEG_R","British Thermal Unit (international Definition) per Degree Rankine","http://qudt.org/vocab/dimensionvector/A0E0L2I0M1H-1T-2D0",1899.100534716,NA,"$\textit{BTU per Degree Rankine}$ is an Imperial unit for 'Heat Capacity' expressed as $Btu/degR$.
"
"http://qudt.org/vocab/unit/BTU_IT-PER-FT2","British Thermal Unit (international Definition) per Square Foot","http://qudt.org/vocab/dimensionvector/A0E0L0I0M1H0T-2D0",11356.526682227,NA,"$\textit{BTU per Square Foot}$ is an Imperial unit for 'Energy Per Area' expressed as $Btu/ft^2$.
"
"http://qudt.org/vocab/unit/BTU_IT-PER-FT2-HR","British Thermal Unit (international Definition) per Square Foot Hour","http://qudt.org/vocab/dimensionvector/A0E0L0I0M1H0T-3D0",3.15459074506305,"unit of the surface heat flux according to the Imperial system of units",NA
"http://qudt.org/vocab/unit/BTU_IT-PER-FT2-HR-DEG_F","British Thermal Unit (international Definition) per Square Foot Hour Degree Fahrenheit","http://qudt.org/vocab/dimensionvector/A0E0L0I0M1H-1T-3D0",5.67826334111349,NA,"$\textit{BTU per Square Foot Hour Degree Fahrenheit}$ is an Imperial unit for 'Coefficient Of Heat Transfer' expressed as $Btu/(h-ft^{2}-degF)$.
"
"http://qudt.org/vocab/unit/BTU_IT-PER-FT2-SEC","British Thermal Unit (international Definition) per Square Foot Second","http://qudt.org/vocab/dimensionvector/A0E0L0I0M1H0T-3D0",11356.526682227,"unit of the surface heat flux according to the Imperial system of units",NA
"http://qudt.org/vocab/unit/BTU_IT-PER-FT2-SEC-DEG_F","British Thermal Unit (international Definition) per Square Foot Second Degree Fahrenheit","http://qudt.org/vocab/dimensionvector/A0E0L0I0M1H-1T-3D0",20441.7480280086,NA,"$\textit{BTU per Square Foot Second Degree Fahrenheit}$ is an Imperial unit for 'Coefficient Of Heat Transfer' expressed as $Btu/(ft^{2}-s-degF)$.
"
"http://qudt.org/vocab/unit/BTU_IT-PER-FT3","British Thermal Unit (international Definition) per Cubic Foot","http://qudt.org/vocab/dimensionvector/A0E0L-1I0M1H0T-2D0",37258.9458078313,NA,"$\textit{British Thermal Unit (IT) Per Cubic Foot}$ ($Btu (IT)/ft^3$) is a unit in the category of Energy density. 
  It is also known as Btu per cubic foot, Btu/cubic foot. 
  This unit is commonly used in the UK, US unit systems. 
  It has a dimension of $ML^{-1}T^{-2}$ where $M$ is mass, $L$ is length, and $T$ is time. 
  It can be converted to the corresponding standard SI unit $J/m^3$ by multiplying its value by a factor of 37258.94579.
"
"http://qudt.org/vocab/unit/BTU_IT-PER-HR","British Thermal Unit (international Definition) per Hour","http://qudt.org/vocab/dimensionvector/A0E0L2I0M1H0T-3D0",0.293071070172222,NA,"
  The $\text{BTU per Hour}$ is the amount of energy that is being produced or consumed per hour. 
"
"http://qudt.org/vocab/unit/BTU_IT-PER-HR-FT2","British Thermal Unit (international Definition) per Hour Square Foot","http://qudt.org/vocab/dimensionvector/A0E0L0I0M1H0T-3D0",3.15459074506305,NA,"$\textit{BTU per Hour Square Foot}$ is an Imperial unit for  'Power Per Area' expressed as $Btu/(h-ft^2)$."
