"unit","ucumCode","qudtUnit","qudtUri"
"meterpersecond","m/s","M-PER-SEC","http://qudt.org/vocab/unit/M-PER-SEC"
"m/sec","m.s-1","M-PER-SEC","http://qudt.org/vocab/unit/M-PER-SEC"
"m/sec","m/s","M-PER-SEC","http://qudt.org/vocab/unit/M-PER-SEC"
"meterspersecond","m.s-1","M-PER-SEC","http://qudt.org/vocab/unit/M-PER-SEC"
"meterspersecond","m/s","M-PER-SEC","http://qudt.org/vocab/unit/M-PER-SEC"
"meters per second","m.s-1","M-PER-SEC","http://qudt.org/vocab/unit/M-PER-SEC"
"meters per second","m/s","M-PER-SEC","http://qudt.org/vocab/unit/M-PER-SEC"
"meters per second","m.s-1","M-PER-SEC","http://qudt.org/vocab/unit/M-PER-SEC"
"meters per second","m/s","M-PER-SEC","http://qudt.org/vocab/unit/M-PER-SEC"
"meterpersecond","m.s-1","M-PER-SEC","http://qudt.org/vocab/unit/M-PER-SEC"
"meterpersecond","m/s","M-PER-SEC","http://qudt.org/vocab/unit/M-PER-SEC"
"m/s","m.s-1","M-PER-SEC","http://qudt.org/vocab/unit/M-PER-SEC"
"m/s","m/s","M-PER-SEC","http://qudt.org/vocab/unit/M-PER-SEC"
"meterpersecond","m.s-1","M-PER-SEC","http://qudt.org/vocab/unit/M-PER-SEC"
"meterpersecond","m/s","M-PER-SEC","http://qudt.org/vocab/unit/M-PER-SEC"
"msec-1","m.s-1","M-PER-SEC","http://qudt.org/vocab/unit/M-PER-SEC"
"msec-1","m/s","M-PER-SEC","http://qudt.org/vocab/unit/M-PER-SEC"
"meters/second","m.s-1","M-PER-SEC","http://qudt.org/vocab/unit/M-PER-SEC"
"meters/second","m/s","M-PER-SEC","http://qudt.org/vocab/unit/M-PER-SEC"
"m.s-2","m.s-2","M-PER-SEC2","http://qudt.org/vocab/unit/M-PER-SEC2"
"m.s-2","m/s2","M-PER-SEC2","http://qudt.org/vocab/unit/M-PER-SEC2"
"m/s2","m.s-2","M-PER-SEC2","http://qudt.org/vocab/unit/M-PER-SEC2"
"m/s2","m/s2","M-PER-SEC2","http://qudt.org/vocab/unit/M-PER-SEC2"
"meterspersecondsquared","m.s-2","M-PER-SEC2","http://qudt.org/vocab/unit/M-PER-SEC2"
"meterspersecondsquared","m/s2","M-PER-SEC2","http://qudt.org/vocab/unit/M-PER-SEC2"
"meterspersecondsquared","m.s-2","M-PER-SEC2","http://qudt.org/vocab/unit/M-PER-SEC2"
"meterspersecondsquared","m/s2","M-PER-SEC2","http://qudt.org/vocab/unit/M-PER-SEC2"
"metersperyear","m.a-1","M-PER-YR","http://qudt.org/vocab/unit/M-PER-YR"
"meters/year","m.a-1","M-PER-YR","http://qudt.org/vocab/unit/M-PER-YR"
"meters/year","m.a-1","M-PER-YR","http://qudt.org/vocab/unit/M-PER-YR"
"meterperyear","m.a-1","M-PER-YR","http://qudt.org/vocab/unit/M-PER-YR"
"m.a-1","m.a-1","M-PER-YR","http://qudt.org/vocab/unit/M-PER-YR"
"meters per year","m.a-1","M-PER-YR","http://qudt.org/vocab/unit/M-PER-YR"
"square meter","m2","M2","http://qudt.org/vocab/unit/M2"
"meters2","m2","M2","http://qudt.org/vocab/unit/M2"
"squaremeters","m2","M2","http://qudt.org/vocab/unit/M2"
"square meters","m2","M2","http://qudt.org/vocab/unit/M2"
"m2","m2","M2","http://qudt.org/vocab/unit/M2"
"square meters","m2","M2","http://qudt.org/vocab/unit/M2"
"sqkm","m2","M2","http://qudt.org/vocab/unit/M2"
"meterssquared","m2","M2","http://qudt.org/vocab/unit/M2"
"meterssquared","m2","M2","http://qudt.org/vocab/unit/M2"
"squaremeter","m2","M2","http://qudt.org/vocab/unit/M2"
"meters squared","m2","M2","http://qudt.org/vocab/unit/M2"
"m2","m2","M2","http://qudt.org/vocab/unit/M2"
"squaremeter","m2","M2","http://qudt.org/vocab/unit/M2"
"metersquared","m2","M2","http://qudt.org/vocab/unit/M2"
"metersquared","m2","M2","http://qudt.org/vocab/unit/M2"
"m2.h.Cel/kcal_IT","m2.h.Cel/kcal_IT","M2-HR-DEG_C-PER-KiloCAL_IT","http://qudt.org/vocab/unit/M2-HR-DEG_C-PER-KiloCAL_IT"
"m2.Hz","m2.Hz","M2-HZ","http://qudt.org/vocab/unit/M2-HZ"
"m2.Hz2","m2.Hz2","M2-HZ2","http://qudt.org/vocab/unit/M2-HZ2"
"m2.Hz3","m2.Hz3","M2-HZ3","http://qudt.org/vocab/unit/M2-HZ3"
"m2.Hz4","m2.Hz4","M2-HZ4","http://qudt.org/vocab/unit/M2-HZ4"
"m2.K","m2.K","M2-K","http://qudt.org/vocab/unit/M2-K"
"m2.K.W-1","m2.K.W-1","M2-K-PER-W","http://qudt.org/vocab/unit/M2-K-PER-W"
"m2.g-1","m2.g-1","M2-PER-GM","http://qudt.org/vocab/unit/M2-PER-GM"
"squaremeterspergram","m2.g-1","M2-PER-GM","http://qudt.org/vocab/unit/M2-PER-GM"
"squaremeterpergram","m2.g-1","M2-PER-GM","http://qudt.org/vocab/unit/M2-PER-GM"
"squaremeterspergram","m2.g-1","M2-PER-GM","http://qudt.org/vocab/unit/M2-PER-GM"
"m2.g-1{dry}","m2.g-1{dry}","M2-PER-GM_DRY","http://qudt.org/vocab/unit/M2-PER-GM_DRY"
"squaremetersperhectare","m2.har-1","M2-PER-HA","http://qudt.org/vocab/unit/M2-PER-HA"
"m2/ha","m2.har-1","M2-PER-HA","http://qudt.org/vocab/unit/M2-PER-HA"
"metersquaredperhectare","m2.har-1","M2-PER-HA","http://qudt.org/vocab/unit/M2-PER-HA"
"meterssquaredperhectare","m2.har-1","M2-PER-HA","http://qudt.org/vocab/unit/M2-PER-HA"
"m2.har-1","m2.har-1","M2-PER-HA","http://qudt.org/vocab/unit/M2-PER-HA"
"squaremeterperhectare","m2.har-1","M2-PER-HA","http://qudt.org/vocab/unit/M2-PER-HA"
"m^2/ha","m2.har-1","M2-PER-HA","http://qudt.org/vocab/unit/M2-PER-HA"
"metersquaredperhectare","m2.har-1","M2-PER-HA","http://qudt.org/vocab/unit/M2-PER-HA"
"square meters per hectare","m2.har-1","M2-PER-HA","http://qudt.org/vocab/unit/M2-PER-HA"
"meterssquaredperhectare","m2.har-1","M2-PER-HA","http://qudt.org/vocab/unit/M2-PER-HA"
"m2.Hz-1","m2.Hz-1","M2-PER-HZ","http://qudt.org/vocab/unit/M2-PER-HZ"
"m2.Hz-1.deg-1","m2.Hz-1.deg-1","M2-PER-HZ-DEG","http://qudt.org/vocab/unit/M2-PER-HZ-DEG"
"m2.Hz-2","m2.Hz-2","M2-PER-HZ2","http://qudt.org/vocab/unit/M2-PER-HZ2"
"m2.J-1","m2.J-1","M2-PER-J","http://qudt.org/vocab/unit/M2-PER-J"
"m2.K-1","m2.K-1","M2-PER-K","http://qudt.org/vocab/unit/M2-PER-K"
"squaremeterperkilogram","m2.kg-1","M2-PER-KiloGM","http://qudt.org/vocab/unit/M2-PER-KiloGM"
"metersquaredperkilogram","m2.kg-1","M2-PER-KiloGM","http://qudt.org/vocab/unit/M2-PER-KiloGM"
"squaremeterperkilogram","m2.kg-1","M2-PER-KiloGM","http://qudt.org/vocab/unit/M2-PER-KiloGM"
"m2.kg-1","m2.kg-1","M2-PER-KiloGM","http://qudt.org/vocab/unit/M2-PER-KiloGM"
"metersquaredpermetersquared",NA,"M2-PER-M2","http://qudt.org/vocab/unit/M2-PER-M2"
"metersquaredpermetersquared",NA,"M2-PER-M2","http://qudt.org/vocab/unit/M2-PER-M2"
"meter squared per meter squared",NA,"M2-PER-M2","http://qudt.org/vocab/unit/M2-PER-M2"
"m2/m2",NA,"M2-PER-M2","http://qudt.org/vocab/unit/M2-PER-M2"
NA,NA,"M2-PER-M2","http://qudt.org/vocab/unit/M2-PER-M2"
"m2.mol-1","m2.mol-1","M2-PER-MOL","http://qudt.org/vocab/unit/M2-PER-MOL"
"m2.N-1","m2.N-1","M2-PER-N","http://qudt.org/vocab/unit/M2-PER-N"
"metersquaredpersecond","m2/s","M2-PER-SEC","http://qudt.org/vocab/unit/M2-PER-SEC"
"metersquaredpersecond","m2.s-1","M2-PER-SEC","http://qudt.org/vocab/unit/M2-PER-SEC"
"metersquaredpersecond","m2/s","M2-PER-SEC","http://qudt.org/vocab/unit/M2-PER-SEC"
"metersquaredpersecond","m2.s-1","M2-PER-SEC","http://qudt.org/vocab/unit/M2-PER-SEC"
"m2/s","m2/s","M2-PER-SEC","http://qudt.org/vocab/unit/M2-PER-SEC"
"m2/s","m2.s-1","M2-PER-SEC","http://qudt.org/vocab/unit/M2-PER-SEC"
"meterssquaredpersecond","m2/s","M2-PER-SEC","http://qudt.org/vocab/unit/M2-PER-SEC"
"meterssquaredpersecond","m2.s-1","M2-PER-SEC","http://qudt.org/vocab/unit/M2-PER-SEC"
"meterssquaredpersecond","m2/s","M2-PER-SEC","http://qudt.org/vocab/unit/M2-PER-SEC"
"meterssquaredpersecond","m2.s-1","M2-PER-SEC","http://qudt.org/vocab/unit/M2-PER-SEC"
"m2.s-1","m2/s","M2-PER-SEC","http://qudt.org/vocab/unit/M2-PER-SEC"
"m2.s-1","m2.s-1","M2-PER-SEC","http://qudt.org/vocab/unit/M2-PER-SEC"
"m2/s","m2/s","M2-PER-SEC","http://qudt.org/vocab/unit/M2-PER-SEC"
"m2/s","m2.s-1","M2-PER-SEC","http://qudt.org/vocab/unit/M2-PER-SEC"
"metersquaredpersecondsquared","m2.s-2","M2-PER-SEC2","http://qudt.org/vocab/unit/M2-PER-SEC2"
"m2.s-2","m2.s-2","M2-PER-SEC2","http://qudt.org/vocab/unit/M2-PER-SEC2"
"metersquaredpersecondsquared","m2.s-2","M2-PER-SEC2","http://qudt.org/vocab/unit/M2-PER-SEC2"
"m2.sr-1","m2.sr-1","M2-PER-SR","http://qudt.org/vocab/unit/M2-PER-SR"
"m2.sr-1.J-1","m2.sr-1.J-1","M2-PER-SR-J","http://qudt.org/vocab/unit/M2-PER-SR-J"
"m2.V-1.s-1","m2.V-1.s-1","M2-PER-V-SEC","http://qudt.org/vocab/unit/M2-PER-V-SEC"
"m2.s.rad-1","m2.s.rad-1","M2-SEC-PER-RAD","http://qudt.org/vocab/unit/M2-SEC-PER-RAD"
"m2.sr","m2.sr","M2-SR","http://qudt.org/vocab/unit/M2-SR"
"cubic meter","m3","M3","http://qudt.org/vocab/unit/M3"
"metercubed","m3","M3","http://qudt.org/vocab/unit/M3"
"cubic meters","m3","M3","http://qudt.org/vocab/unit/M3"
"cubicmeter","m3","M3","http://qudt.org/vocab/unit/M3"
"m3","m3","M3","http://qudt.org/vocab/unit/M3"
"metercubed","m3","M3","http://qudt.org/vocab/unit/M3"
"cubicmeter","m3","M3","http://qudt.org/vocab/unit/M3"
"cubicmeters","m3","M3","http://qudt.org/vocab/unit/M3"
"m3.C-1","m3.C-1","M3-PER-C","http://qudt.org/vocab/unit/M3-PER-C"
"cubicmeterperday","m3.d-1","M3-PER-DAY","http://qudt.org/vocab/unit/M3-PER-DAY"
"cubicmetersperday","m3.d-1","M3-PER-DAY","http://qudt.org/vocab/unit/M3-PER-DAY"
"cubic meters per day","m3.d-1","M3-PER-DAY","http://qudt.org/vocab/unit/M3-PER-DAY"
"m3/d","m3.d-1","M3-PER-DAY","http://qudt.org/vocab/unit/M3-PER-DAY"
"metercubedperday","m3.d-1","M3-PER-DAY","http://qudt.org/vocab/unit/M3-PER-DAY"
"m3.d-1","m3.d-1","M3-PER-DAY","http://qudt.org/vocab/unit/M3-PER-DAY"
"cubicmetersperday","m3.d-1","M3-PER-DAY","http://qudt.org/vocab/unit/M3-PER-DAY"
"m3.har-1","m3.har-1","M3-PER-HA","http://qudt.org/vocab/unit/M3-PER-HA"
"cubicmeterperhectare","m3.har-1","M3-PER-HA","http://qudt.org/vocab/unit/M3-PER-HA"
"metercubedperhectare","m3.har-1","M3-PER-HA","http://qudt.org/vocab/unit/M3-PER-HA"
"m3/ha","m3.har-1","M3-PER-HA","http://qudt.org/vocab/unit/M3-PER-HA"
"m3ha-1","m3.har-1","M3-PER-HA","http://qudt.org/vocab/unit/M3-PER-HA"
"cubic meters per hectare","m3.har-1","M3-PER-HA","http://qudt.org/vocab/unit/M3-PER-HA"
"metercubedperhectare","m3.har-1","M3-PER-HA","http://qudt.org/vocab/unit/M3-PER-HA"
"cubicmetersperhectare","m3.har-1","M3-PER-HA","http://qudt.org/vocab/unit/M3-PER-HA"
"cubicmeterperhectare","m3.har-1","M3-PER-HA","http://qudt.org/vocab/unit/M3-PER-HA"
"m3.h-1","m3.h-1","M3-PER-HR","http://qudt.org/vocab/unit/M3-PER-HR"
"m3.h-1","m3/h","M3-PER-HR","http://qudt.org/vocab/unit/M3-PER-HR"
"cubicmetersperhour","m3.h-1","M3-PER-HR","http://qudt.org/vocab/unit/M3-PER-HR"
"cubicmetersperhour","m3/h","M3-PER-HR","http://qudt.org/vocab/unit/M3-PER-HR"
"metercubedperhour","m3.h-1","M3-PER-HR","http://qudt.org/vocab/unit/M3-PER-HR"
"metercubedperhour","m3/h","M3-PER-HR","http://qudt.org/vocab/unit/M3-PER-HR"
"cubicmetersperhour","m3.h-1","M3-PER-HR","http://qudt.org/vocab/unit/M3-PER-HR"
"cubicmetersperhour","m3/h","M3-PER-HR","http://qudt.org/vocab/unit/M3-PER-HR"
"m3/h","m3.h-1","M3-PER-HR","http://qudt.org/vocab/unit/M3-PER-HR"
"m3/h","m3/h","M3-PER-HR","http://qudt.org/vocab/unit/M3-PER-HR"
"m3/hr","m3.h-1","M3-PER-HR","http://qudt.org/vocab/unit/M3-PER-HR"
"m3/hr","m3/h","M3-PER-HR","http://qudt.org/vocab/unit/M3-PER-HR"
"m3.K-1","m3.K-1","M3-PER-K","http://qudt.org/vocab/unit/M3-PER-K"
"m3.kg-1","m3.kg-1","M3-PER-KiloGM","http://qudt.org/vocab/unit/M3-PER-KiloGM"
"m3.kg-1","m3/kg","M3-PER-KiloGM","http://qudt.org/vocab/unit/M3-PER-KiloGM"
"m3/kg","m3.kg-1","M3-PER-KiloGM","http://qudt.org/vocab/unit/M3-PER-KiloGM"
"m3/kg","m3/kg","M3-PER-KiloGM","http://qudt.org/vocab/unit/M3-PER-KiloGM"
"cubic meters per kilogram","m3.kg-1","M3-PER-KiloGM","http://qudt.org/vocab/unit/M3-PER-KiloGM"
"cubic meters per kilogram","m3/kg","M3-PER-KiloGM","http://qudt.org/vocab/unit/M3-PER-KiloGM"
"cubicmeterperkilogram","m3.kg-1","M3-PER-KiloGM","http://qudt.org/vocab/unit/M3-PER-KiloGM"
"cubicmeterperkilogram","m3/kg","M3-PER-KiloGM","http://qudt.org/vocab/unit/M3-PER-KiloGM"
"cubicmeterperkilogram","m3.kg-1","M3-PER-KiloGM","http://qudt.org/vocab/unit/M3-PER-KiloGM"
"cubicmeterperkilogram","m3/kg","M3-PER-KiloGM","http://qudt.org/vocab/unit/M3-PER-KiloGM"
"m3.kg-1.s-2","m3/(kg.s2)","M3-PER-KiloGM-SEC2","http://qudt.org/vocab/unit/M3-PER-KiloGM-SEC2"
"m3.kg-1.s-2","m3.(kg.s2)-1","M3-PER-KiloGM-SEC2","http://qudt.org/vocab/unit/M3-PER-KiloGM-SEC2"
"m3.kg-1.s-2","m3.kg-1.s-2","M3-PER-KiloGM-SEC2","http://qudt.org/vocab/unit/M3-PER-KiloGM-SEC2"
"m3.(kg.s2)-1","m3/(kg.s2)","M3-PER-KiloGM-SEC2","http://qudt.org/vocab/unit/M3-PER-KiloGM-SEC2"
"m3.(kg.s2)-1","m3.(kg.s2)-1","M3-PER-KiloGM-SEC2","http://qudt.org/vocab/unit/M3-PER-KiloGM-SEC2"
"m3.(kg.s2)-1","m3.kg-1.s-2","M3-PER-KiloGM-SEC2","http://qudt.org/vocab/unit/M3-PER-KiloGM-SEC2"
"m3/(kg.s2)","m3/(kg.s2)","M3-PER-KiloGM-SEC2","http://qudt.org/vocab/unit/M3-PER-KiloGM-SEC2"
"m3/(kg.s2)","m3.(kg.s2)-1","M3-PER-KiloGM-SEC2","http://qudt.org/vocab/unit/M3-PER-KiloGM-SEC2"
"m3/(kg.s2)","m3.kg-1.s-2","M3-PER-KiloGM-SEC2","http://qudt.org/vocab/unit/M3-PER-KiloGM-SEC2"
"cubicmeterspercubicmeter","m3.m-3","M3-PER-M3","http://qudt.org/vocab/unit/M3-PER-M3"
"cubicmeterspercubicmeters","m3.m-3","M3-PER-M3","http://qudt.org/vocab/unit/M3-PER-M3"
"cubicmeterpercubicmeter","m3.m-3","M3-PER-M3","http://qudt.org/vocab/unit/M3-PER-M3"
"cubicmeterspercubicmeter","m3.m-3","M3-PER-M3","http://qudt.org/vocab/unit/M3-PER-M3"
"m^3/m^3","m3.m-3","M3-PER-M3","http://qudt.org/vocab/unit/M3-PER-M3"
"cubicmeterspercubicmeters","m3.m-3","M3-PER-M3","http://qudt.org/vocab/unit/M3-PER-M3"
"metercubedpermetercubed","m3.m-3","M3-PER-M3","http://qudt.org/vocab/unit/M3-PER-M3"
"metercubedpermetercubed","m3.m-3","M3-PER-M3","http://qudt.org/vocab/unit/M3-PER-M3"
"cubic meters per cubic meter","m3.m-3","M3-PER-M3","http://qudt.org/vocab/unit/M3-PER-M3"
"m3.m-3","m3.m-3","M3-PER-M3","http://qudt.org/vocab/unit/M3-PER-M3"
"cubicmeterpercubicmeter","m3.m-3","M3-PER-M3","http://qudt.org/vocab/unit/M3-PER-M3"
"m3.min-1","m3.min-1","M3-PER-MIN","http://qudt.org/vocab/unit/M3-PER-MIN"
"m3.mol-1","m3/mol","M3-PER-MOL","http://qudt.org/vocab/unit/M3-PER-MOL"
"m3.mol-1","m3.mol-1","M3-PER-MOL","http://qudt.org/vocab/unit/M3-PER-MOL"
"m3/mol","m3/mol","M3-PER-MOL","http://qudt.org/vocab/unit/M3-PER-MOL"
"m3/mol","m3.mol-1","M3-PER-MOL","http://qudt.org/vocab/unit/M3-PER-MOL"
"metercubedpermole","m3/mol","M3-PER-MOL","http://qudt.org/vocab/unit/M3-PER-MOL"
"metercubedpermole","m3.mol-1","M3-PER-MOL","http://qudt.org/vocab/unit/M3-PER-MOL"
"cubic meters per second","m3/s","M3-PER-SEC","http://qudt.org/vocab/unit/M3-PER-SEC"
"cubic meters per second","m3.s-1","M3-PER-SEC","http://qudt.org/vocab/unit/M3-PER-SEC"
"cubicmeterspersecond","m3/s","M3-PER-SEC","http://qudt.org/vocab/unit/M3-PER-SEC"
"cubicmeterspersecond","m3.s-1","M3-PER-SEC","http://qudt.org/vocab/unit/M3-PER-SEC"
"cubicmeterpersecond","m3/s","M3-PER-SEC","http://qudt.org/vocab/unit/M3-PER-SEC"
"cubicmeterpersecond","m3.s-1","M3-PER-SEC","http://qudt.org/vocab/unit/M3-PER-SEC"
"m3.s-1","m3/s","M3-PER-SEC","http://qudt.org/vocab/unit/M3-PER-SEC"
"m3.s-1","m3.s-1","M3-PER-SEC","http://qudt.org/vocab/unit/M3-PER-SEC"
"meterscubedpersecond","m3/s","M3-PER-SEC","http://qudt.org/vocab/unit/M3-PER-SEC"
"meterscubedpersecond","m3.s-1","M3-PER-SEC","http://qudt.org/vocab/unit/M3-PER-SEC"
"metercubedpersecond","m3/s","M3-PER-SEC","http://qudt.org/vocab/unit/M3-PER-SEC"
"metercubedpersecond","m3.s-1","M3-PER-SEC","http://qudt.org/vocab/unit/M3-PER-SEC"
"m3/second","m3/s","M3-PER-SEC","http://qudt.org/vocab/unit/M3-PER-SEC"
"m3/second","m3.s-1","M3-PER-SEC","http://qudt.org/vocab/unit/M3-PER-SEC"
"m3/sec","m3/s","M3-PER-SEC","http://qudt.org/vocab/unit/M3-PER-SEC"
"m3/sec","m3.s-1","M3-PER-SEC","http://qudt.org/vocab/unit/M3-PER-SEC"
"metercubedpersecond","m3/s","M3-PER-SEC","http://qudt.org/vocab/unit/M3-PER-SEC"
"metercubedpersecond","m3.s-1","M3-PER-SEC","http://qudt.org/vocab/unit/M3-PER-SEC"
"cubicmeterspersecond","m3/s","M3-PER-SEC","http://qudt.org/vocab/unit/M3-PER-SEC"
"cubicmeterspersecond","m3.s-1","M3-PER-SEC","http://qudt.org/vocab/unit/M3-PER-SEC"
"cubic meters per second","m3/s","M3-PER-SEC","http://qudt.org/vocab/unit/M3-PER-SEC"
"cubic meters per second","m3.s-1","M3-PER-SEC","http://qudt.org/vocab/unit/M3-PER-SEC"
"m3/s","m3/s","M3-PER-SEC","http://qudt.org/vocab/unit/M3-PER-SEC"
"m3/s","m3.s-1","M3-PER-SEC","http://qudt.org/vocab/unit/M3-PER-SEC"
"m3/s2","m3/s2","M3-PER-SEC2","http://qudt.org/vocab/unit/M3-PER-SEC2"
"m3/s2","m3.s-2","M3-PER-SEC2","http://qudt.org/vocab/unit/M3-PER-SEC2"
"m3.s-2","m3/s2","M3-PER-SEC2","http://qudt.org/vocab/unit/M3-PER-SEC2"
"m3.s-2","m3.s-2","M3-PER-SEC2","http://qudt.org/vocab/unit/M3-PER-SEC2"
"m4","m4","M4","http://qudt.org/vocab/unit/M4"
"m4.s-1","m4.s-1","M4-PER-SEC","http://qudt.org/vocab/unit/M4-PER-SEC"
NA,NA,"M5","http://qudt.org/vocab/unit/M5"
NA,NA,"M6","http://qudt.org/vocab/unit/M6"
NA,NA,"MACH","http://qudt.org/vocab/unit/MACH"
NA,NA,"MalagasyAriary","http://qudt.org/vocab/unit/MalagasyAriary"
NA,NA,"MalawiKwacha","http://qudt.org/vocab/unit/MalawiKwacha"
NA,NA,"MalaysianRinggit","http://qudt.org/vocab/unit/MalaysianRinggit"
NA,NA,"MalteseLira","http://qudt.org/vocab/unit/MalteseLira"
NA,NA,"Manat","http://qudt.org/vocab/unit/Manat"
NA,NA,"MauritiusRupee","http://qudt.org/vocab/unit/MauritiusRupee"
NA,NA,"MDOLLAR-PER-FLIGHT","http://qudt.org/vocab/unit/MDOLLAR-PER-FLIGHT"
NA,NA,"MebiBYTE","http://qudt.org/vocab/unit/MebiBYTE"
"MA","MA","MegaA","http://qudt.org/vocab/unit/MegaA"
"MA.m-2","MA.m-2","MegaA-PER-M2","http://qudt.org/vocab/unit/MegaA-PER-M2"
"Mbar","Mbar","MegaBAR","http://qudt.org/vocab/unit/MegaBAR"
"Mbit/s","Mbit/s","MegaBIT-PER-SEC","http://qudt.org/vocab/unit/MegaBIT-PER-SEC"
"Mbit/s","MBd","MegaBIT-PER-SEC","http://qudt.org/vocab/unit/MegaBIT-PER-SEC"
"MBd","Mbit/s","MegaBIT-PER-SEC","http://qudt.org/vocab/unit/MegaBIT-PER-SEC"
"MBd","MBd","MegaBIT-PER-SEC","http://qudt.org/vocab/unit/MegaBIT-PER-SEC"
"MBq","MBq","MegaBQ","http://qudt.org/vocab/unit/MegaBQ"
"MBy","MBy","MegaBYTE","http://qudt.org/vocab/unit/MegaBYTE"
"MC","MC","MegaC","http://qudt.org/vocab/unit/MegaC"
"MC.m-2","MC.m-2","MegaC-PER-M2","http://qudt.org/vocab/unit/MegaC-PER-M2"
"MC.m-3","MC.m-3","MegaC-PER-M3","http://qudt.org/vocab/unit/MegaC-PER-M3"
"MeV","MeV","MegaEV","http://qudt.org/vocab/unit/MegaEV"
"MeV.fm","MeV.fm","MegaEV-FemtoM","http://qudt.org/vocab/unit/MegaEV-FemtoM"
"MeV.cm-1","MeV.cm-1","MegaEV-PER-CentiM","http://qudt.org/vocab/unit/MegaEV-PER-CentiM"
"MeV.[c]-1","MeV.[c]-1","MegaEV-PER-SpeedOfLight","http://qudt.org/vocab/unit/MegaEV-PER-SpeedOfLight"
"megagram","Mg","MegaGM","http://qudt.org/vocab/unit/MegaGM"
"Mg","Mg","MegaGM","http://qudt.org/vocab/unit/MegaGM"
"Mg.m-3","Mg.m-3","MegaGM-PER-M3","http://qudt.org/vocab/unit/MegaGM-PER-M3"
"MHz","MHz","MegaHZ","http://qudt.org/vocab/unit/MegaHZ"
"MHz.m","MHz.m","MegaHZ-M","http://qudt.org/vocab/unit/MegaHZ-M"
"MHz.K-1","MHz.K-1","MegaHZ-PER-K","http://qudt.org/vocab/unit/MegaHZ-PER-K"
"MHz.T-1","MHz.T-1","MegaHZ-PER-T","http://qudt.org/vocab/unit/MegaHZ-PER-T"
"mega joules","MJ","MegaJ","http://qudt.org/vocab/unit/MegaJ"
"MJ","MJ","MegaJ","http://qudt.org/vocab/unit/MegaJ"
"MJ.K-1","MJ.K-1","MegaJ-PER-K","http://qudt.org/vocab/unit/MegaJ-PER-K"
"MJ.kg-1","MJ.kg-1","MegaJ-PER-KiloGM","http://qudt.org/vocab/unit/MegaJ-PER-KiloGM"
"megajoulespermetersquared","MJ.m-2","MegaJ-PER-M2","http://qudt.org/vocab/unit/MegaJ-PER-M2"
"megajoulepermetersquared","MJ.m-2","MegaJ-PER-M2","http://qudt.org/vocab/unit/MegaJ-PER-M2"
"megajoulepersquaremeter","MJ.m-2","MegaJ-PER-M2","http://qudt.org/vocab/unit/MegaJ-PER-M2"
"megajoules/metersquared","MJ.m-2","MegaJ-PER-M2","http://qudt.org/vocab/unit/MegaJ-PER-M2"
"megajoulepersquaremeter","MJ.m-2","MegaJ-PER-M2","http://qudt.org/vocab/unit/MegaJ-PER-M2"
"megajoulespersquaremeter","MJ.m-2","MegaJ-PER-M2","http://qudt.org/vocab/unit/MegaJ-PER-M2"
"megajoules per meter squared","MJ.m-2","MegaJ-PER-M2","http://qudt.org/vocab/unit/MegaJ-PER-M2"
"MJ.m-2","MJ.m-2","MegaJ-PER-M2","http://qudt.org/vocab/unit/MegaJ-PER-M2"
"megajoulepermetersquared","MJ.m-2","MegaJ-PER-M2","http://qudt.org/vocab/unit/MegaJ-PER-M2"
"megajoulespersquaremeter","MJ.m-2","MegaJ-PER-M2","http://qudt.org/vocab/unit/MegaJ-PER-M2"
"megajoule per m2","MJ.m-2","MegaJ-PER-M2","http://qudt.org/vocab/unit/MegaJ-PER-M2"
"MJ.m-3","MJ.m-3","MegaJ-PER-M3","http://qudt.org/vocab/unit/MegaJ-PER-M3"
"MJ.s-1","MJ.s-1","MegaJ-PER-SEC","http://qudt.org/vocab/unit/MegaJ-PER-SEC"
"ML","ML","MegaL","http://qudt.org/vocab/unit/MegaL"
"M[lbf_av]","M[lbf_av]","MegaLB_F","http://qudt.org/vocab/unit/MegaLB_F"
"MN","MN","MegaN","http://qudt.org/vocab/unit/MegaN"
"MN.m","MN.m","MegaN-M","http://qudt.org/vocab/unit/MegaN-M"
"MOhm","MOhm","MegaOHM","http://qudt.org/vocab/unit/MegaOHM"
"megapascal","MPa","MegaPA","http://qudt.org/vocab/unit/MegaPA"
"MPa","MPa","MegaPA","http://qudt.org/vocab/unit/MegaPA"
"MPa.L.s-1","MPa.L.s-1","MegaPA-L-PER-SEC","http://qudt.org/vocab/unit/MegaPA-L-PER-SEC"
"MPa.m3.s-1","MPa.m3.s-1","MegaPA-M3-PER-SEC","http://qudt.org/vocab/unit/MegaPA-M3-PER-SEC"
"MPa.bar-1","MPa.bar-1","MegaPA-PER-BAR","http://qudt.org/vocab/unit/MegaPA-PER-BAR"
"MPa.K-1","MPa.K-1","MegaPA-PER-K","http://qudt.org/vocab/unit/MegaPA-PER-K"
"MS.m-1","MS.m-1","MegaS-PER-M","http://qudt.org/vocab/unit/MegaS-PER-M"
NA,NA,"MegaTOE","http://qudt.org/vocab/unit/MegaTOE"
"MV","MV","MegaV","http://qudt.org/vocab/unit/MegaV"
"MV.A","MV.A","MegaV-A","http://qudt.org/vocab/unit/MegaV-A"
"MV.A.h","MV.A.h","MegaV-A-HR","http://qudt.org/vocab/unit/MegaV-A-HR"
