"QK_EDI","QK_QUDT","dimVec","dimensionVector","s_EDI","s_QUDT"
"MassRatio","LogOctanolAirPartitionCoefficient","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/LogOctanolAirPartitionCoefficient"
"MassRatio","LogOctanolWaterPartitionCoefficient","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/LogOctanolWaterPartitionCoefficient"
"MassRatio","Long-RangeOrderParameter","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/Long-RangeOrderParameter"
"MassRatio","LossAngle","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/LossAngle"
"MassRatio","LossFactor","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/LossFactor"
"MassRatio","Loudness","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/Loudness"
"MassRatio","LoudnessLevel","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/LoudnessLevel"
"MassRatio","LuminousFluxRatio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/LuminousFluxRatio"
"MassRatio","LuminousIntensityDistribution","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/LuminousIntensityDistribution"
"MassRatio","MachNumber","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/MachNumber"
"MassRatio","MadelungConstant","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/MadelungConstant"
"MassRatio","MagneticQuantumNumber","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/MagneticQuantumNumber"
"MassRatio","MagneticSusceptability","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/MagneticSusceptability"
"MassRatio","MassFraction","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/MassFraction"
"MassRatio","MassFractionOfDryMatter","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/MassFractionOfDryMatter"
"MassRatio","MassFractionOfWater","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/MassFractionOfWater"
"MassRatio","MassNumber","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/MassNumber"
"MassRatio","MassRatio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/MassRatio"
"MassRatio","MassRatioOfWaterToDryMatter","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/MassRatioOfWaterToDryMatter"
"MassRatio","MassRatioOfWaterVapourToDryGas","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/MassRatioOfWaterVapourToDryGas"
"MassRatio","MicrobialFormation","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/MicrobialFormation"
"MassRatio","MicroCanonicalPartitionFunction","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/MicroCanonicalPartitionFunction"
"MassRatio","MobilityRatio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/MobilityRatio"
"MassRatio","MoleFraction","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/MoleFraction"
"MassRatio","MultiplicationFactor","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/MultiplicationFactor"
"MassRatio","NapierianAbsorbance","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/NapierianAbsorbance"
"MassRatio","NeutralRatio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/NeutralRatio"
"MassRatio","NeutronNumber","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/NeutronNumber"
"MassRatio","NeutronYieldPerAbsorption","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/NeutronYieldPerAbsorption"
"MassRatio","NeutronYieldPerFission","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/NeutronYieldPerFission"
"MassRatio","Non-LeakageProbability","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/Non-LeakageProbability"
"MassRatio","NormalizedDimensionlessRatio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/NormalizedDimensionlessRatio"
"MassRatio","NuclearSpinQuantumNumber","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/NuclearSpinQuantumNumber"
"MassRatio","NucleonNumber","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/NucleonNumber"
"MassRatio","NumberOfParticles","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/NumberOfParticles"
"MassRatio","OpeningRatio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/OpeningRatio"
"MassRatio","OrbitalAngularMomentumQuantumNumber","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/OrbitalAngularMomentumQuantumNumber"
"MassRatio","OrderOfReflection","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/OrderOfReflection"
"MassRatio","OsmoticCoefficient","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/OsmoticCoefficient"
"MassRatio","PackingFraction","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/PackingFraction"
"MassRatio","PayloadRatio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/PayloadRatio"
"MassRatio","PermeabilityRatio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/PermeabilityRatio"
"MassRatio","PermittivityRatio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/PermittivityRatio"
"MassRatio","PhaseDifference","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/PhaseDifference"
"MassRatio","PictureElement","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/PictureElement"
"MassRatio","Piece","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/Piece"
"MassRatio","PlaneAngle","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/PlaneAngle"
"MassRatio","PoissonRatio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/PoissonRatio"
"MassRatio","Population","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/Population"
"MassRatio","PositiveDimensionlessRatio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/PositiveDimensionlessRatio"
"MassRatio","PositivePlaneAngle","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/PositivePlaneAngle"
"MassRatio","PowerFactor","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/PowerFactor"
"MassRatio","PressureBurningRateConstant","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/PressureBurningRateConstant"
"MassRatio","PressureBurningRateIndex","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/PressureBurningRateIndex"
"MassRatio","PressureRatio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/PressureRatio"
"MassRatio","Prevalence","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/Prevalence"
"MassRatio","PrincipalQuantumNumber","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/PrincipalQuantumNumber"
"MassRatio","QualityFactor","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/QualityFactor"
"MassRatio","QuantumNumber","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/QuantumNumber"
"MassRatio","RadianceFactor","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/RadianceFactor"
"MassRatio","Ratio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/Ratio"
"MassRatio","RatioOfSpecificHeatCapacities","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/RatioOfSpecificHeatCapacities"
"MassRatio","Reactivity","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/Reactivity"
"MassRatio","ReciprocalPlaneAngle","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/ReciprocalPlaneAngle"
"MassRatio","Reflectance","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/Reflectance"
"MassRatio","ReflectanceFactor","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/ReflectanceFactor"
"MassRatio","Reflectivity","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/Reflectivity"
"MassRatio","RefractiveIndex","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/RefractiveIndex"
"MassRatio","RelativeAtomicMass","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/RelativeAtomicMass"
"MassRatio","RelativeHumidity","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/RelativeHumidity"
"MassRatio","RelativeMassConcentrationOfVapour","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/RelativeMassConcentrationOfVapour"
"MassRatio","RelativeMassDefect","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/RelativeMassDefect"
"MassRatio","RelativeMassDensity","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/RelativeMassDensity"
"MassRatio","RelativeMassExcess","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/RelativeMassExcess"
"MassRatio","RelativeMassRatioOfVapour","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/RelativeMassRatioOfVapour"
"MassRatio","RelativeMolecularMass","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/RelativeMolecularMass"
"MassRatio","RelativePartialPressure","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/RelativePartialPressure"
"MassRatio","ResistanceRatio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/ResistanceRatio"
"MassRatio","ResonanceEscapeProbability","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/ResonanceEscapeProbability"
"MassRatio","ResonanceEscapeProbabilityForFission","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/ResonanceEscapeProbabilityForFission"
"MassRatio","ReynoldsNumber","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/ReynoldsNumber"
"MassRatio","SecondStageMassRatio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/SecondStageMassRatio"
"MassRatio","ServiceFactor","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/ServiceFactor"
"MassRatio","ShannonDiversityIndex","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/ShannonDiversityIndex"
"MassRatio","ShearStrain","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/ShearStrain"
"MassRatio","Short-RangeOrderParameter","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/Short-RangeOrderParameter"
"MassRatio","SignalDetectionThreshold","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/SignalDetectionThreshold"
"MassRatio","SingleStageLauncherMassRatio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/SingleStageLauncherMassRatio"
"MassRatio","SolidAngle","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/SolidAngle"
"MassRatio","SoundExposureLevel","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/SoundExposureLevel"
"MassRatio","SoundPowerLevel","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/SoundPowerLevel"
"MassRatio","SoundPressureLevel","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/SoundPressureLevel"
"MassRatio","SoundReductionIndex","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/SoundReductionIndex"
"MassRatio","SpecificHeatsRatio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/SpecificHeatsRatio"
"MassRatio","SpectralLuminousEfficiency","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/SpectralLuminousEfficiency"
"MassRatio","SpeedRatio","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/SpeedRatio"
"MassRatio","SpinQuantumNumber","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/SpinQuantumNumber"
"MassRatio","StandardAbsoluteActivity","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/StandardAbsoluteActivity"
"MassRatio","StateOfCharge","A0E0L0I0M0H0T0D1","http://qudt.org/vocab/dimensionvector/A0E0L0I0M0H0T0D1","http://qudt.org/vocab/quantitykind/MassRatio","http://qudt.org/vocab/quantitykind/StateOfCharge"
